,Run_mean
143050,73.8
143051,67.3175
143054,73.7475
143058,90.24000000000001
143060,147.2475
143063,85.505
143066,57.662499999999994
143067,38.644999999999996
143070,57.654999999999994
143073,141.1775
143078,75.65
143080,66.14500000000001
143084,66.18499999999999
143088,154.89249999999998
143093,139.9775
143095,73.6875
143096,127.5175
143099,59.4375
143100,127.38749999999999
143101,127.90750000000001
143104,278.5775
143107,114.04249999999999
143108,277.9
143112,98.34
143113,93.785
143115,56.69
143120,146.885
143124,146.81
143128,67.3425
143133,66.6275
143136,153.665
143142,66.055
143143,64.2925
143147,35.5125
143149,66.755
143153,141.80499999999998
143155,67.485
143157,141.57999999999998
143160,127.47500000000001
143161,128.4875
143162,61.9325
143178,63.345
143179,56.0025
143180,101.465
143183,56.5325
143184,147.45999999999998
143185,142.15999999999997
143189,142.725
143192,68.16499999999999
143194,51.71
143200,152.9975
143209,68.455
143210,48.3125
143211,35.379999999999995
143213,67.7475
143219,67.5325
143225,129.01
143227,60.0
143231,58.1425
143238,118.2075
143242,64.02250000000001
143245,93.19500000000001
143246,63.7775
143249,141.48250000000002
143256,67.25250000000001
143258,51.675
143263,33.4275
143264,153.645
143274,48.465
143278,48.19
143279,34.3
143284,153.0375
143301,269.82
143303,112.75999999999999
143306,63.4175
143308,101.5075
143318,79.0925
143320,67.9975
143322,51.4225
143323,33.54
143324,68.05749999999999
143325,68.6225
143330,66.1075
143335,62.16
143344,154.8875
143358,62.199999999999996
143360,278.1
143365,270.8575
143366,83.2775
143369,93.72
143379,60.1425
143388,67.36250000000001
143389,66.6125
143394,57.675
143397,142.635
143402,47.7775
143404,66.07
143408,274.6875
143410,81.0075
143426,63.09
143427,60.565
143434,52.195
143436,68.135
143440,153.03500000000003
143441,142.515
143443,54.71000000000001
143448,66.14999999999999
143452,66.21000000000001
143454,48.599999999999994
143457,269.34499999999997
143459,80.285
143465,93.24499999999999
143471,49.5675
143472,146.875
143474,62.2575
143475,59.425
143478,62.275
143482,51.3975
143490,57.6425
143491,53.71
143492,153.36249999999998
143494,57.665
143506,81.0875
143513,92.1375
143521,141.54749999999999
143522,63.0925
143524,147.6225
143525,141.79500000000002
143527,59.2575
143532,68.11
143533,68.735
143546,48.685
143559,109.2
143562,69.31500000000001
143563,56.85
143568,251.6775
143571,106.16
143572,252.16249999999997
143573,252.685
143576,53.0775
143581,48.83
143584,129.46
143588,129.47750000000002
143595,33.260000000000005
143599,34.79
143600,127.35
143601,127.8125
143606,71.5125
143617,129.3925
143619,55.9275
143621,128.47000000000003
143624,67.21
143625,66.37
143627,36.155
143629,65.44
143636,127.35
143640,65.235
143642,44.3025
143653,127.9925
143656,129.6775
143658,60.277499999999996
143673,127.49249999999999
143675,53.4625
143691,56.355
143692,54.942499999999995
143693,50.46
143697,252.9525
143698,108.9125
143706,65.44999999999999
143708,50.9025
143710,65.23
143711,54.0425
143712,129.5625
143714,74.9125
143716,129.81
143718,75.6425
143720,41.29
143723,32.015
143725,39.5725
143731,67.61500000000001
143734,71.685
143738,52.442499999999995
143748,129.4475
143749,128.0525
143753,66.6
143756,67.245
143761,127.6075
143763,53.47
143777,128.7225
143781,128.1525
143787,54.3
143790,61.4525
143798,62.285
143802,57.545
143803,53.38249999999999
143805,127.545
143808,254.1225
143810,114.1875
143815,109.36
143819,53.837500000000006
143821,49.4575
143825,128.0925
143827,70.3
143828,129.72500000000002
143832,43.815
143833,38.2975
143834,61.4625
143844,129.9325
143845,128.0625
143847,57.38249999999999
143848,67.205
143849,65.42500000000001
143851,36.042500000000004
143856,129.5625
143864,129.5575
143868,129.43
143873,253.4275
143874,114.3425
143876,253.83749999999998
143877,253.69
143883,53.805
143885,49.832499999999996
143886,68.2175
143895,70.1825
143897,39.36750000000001
143899,32.14
143908,129.3225
143915,34.8675
143917,65.565
143919,37.125
143928,129.4175
143931,53.2425
143932,129.315
143942,121.6575
143944,57.965
143953,253.1
143967,39.5675
143975,63.9825
143977,39.537499999999994
143978,53.03
143982,56.7675
143983,29.1675
143986,62.8525
143988,127.47
143989,127.66250000000001
143992,38.472500000000004
143996,38.457499999999996
143997,36.5725
143999,25.935000000000002
144006,71.18
144008,67.315
144018,50.752500000000005
144024,65.2375
144026,44.30500000000001
144027,34.135000000000005
144030,43.82
144033,129.1175
144035,52.725
144038,66.2
144048,127.35
144053,127.72250000000001
144054,58.85
144056,127.5925
144057,127.655
144068,253.60000000000002
144069,253.40249999999997
144070,106.77
144080,252.205
144082,109.2675
144085,252.9225
144088,51.167500000000004
144092,51.19
144100,129.5525
144108,41.3625
144109,39.56999999999999
144113,127.785
144116,127.7125
144120,38.7875
144123,25.8625
144124,38.4975
144129,129.1475
144130,52.9875
144140,67.26
144144,127.4925
144149,127.395
144159,34.114999999999995
144160,129.4225
144164,129.42249999999999
144165,128.03750000000002
144167,53.4825
144170,59.225
144179,52.695
144186,55.605000000000004
144188,127.35249999999999
144189,127.52
144192,253.62
144193,252.7425
144202,62.3775
144207,41.599999999999994
144209,127.85
144214,75.70750000000001
144219,27.675
144227,47.267500000000005
144228,129.8225
144230,70.05000000000001
144232,67.21000000000001
144235,35.317499999999995
144239,37.91
144240,129.43
144243,51.32
144244,129.425
144246,66.3125
144247,52.93000000000001
144251,51.0575
144254,66.015
144255,53.1175
144256,253.6275
144258,107.67749999999998
144260,254.0925
144261,253.58749999999998
144264,57.2
144265,49.822500000000005
144271,42.977500000000006
144272,129.54999999999998
144278,67.30499999999999
144289,128.2975
144308,129.685
144313,128.1775
144315,50.977500000000006
144317,127.97999999999999
144319,52.464999999999996
144320,253.8775
144338,63.07
144340,251.935
144342,64.07749999999999
144345,48.8125
144352,129.70499999999998
144353,128.985
144362,55.245
144364,43.6725
144365,39.875
144367,29.3125
144369,127.80499999999999
144373,127.8
144376,38.5075
144379,24.5925
144382,48.5825
144388,129.57
144392,67.27250000000001
144402,45.112500000000004
144403,37.9375
144406,44.182500000000005
144407,37.9825
144416,254.11
144417,255.955
144420,253.5875
144422,68.80749999999999
144427,38.0475
144428,55.01
144432,251.97
144434,62.4825
144438,63.2425
144442,52.91
144444,50.905
144445,48.375
144450,54.84250000000001
144452,129.5575
144453,128.065
144456,41.1425
144457,39.730000000000004
144461,39.585
144464,127.475
144465,127.7875
144468,127.6
144469,128.0375
144472,38.665
144486,50.745
144497,127.48749999999998
144504,65.255
144517,253.03500000000003
144520,57.745
144521,47.24999999999999
144524,57.185
144526,64.81
144531,44.0475
144532,129.4675
144533,128.38
144534,65.7775
144535,45.2275
144541,39.03
144546,58.83999999999999
144550,59.042500000000004
144551,42.70249999999999
144552,67.32000000000001
144554,55.44
144555,36.2275
144556,67.265
144559,37.3325
144560,253.8875
144568,57.2425
144570,53.445
144572,55.015
144574,58.015
144582,55.2425
144583,45.457499999999996
144584,41.6375
144585,39.332499999999996
144587,27.817500000000003
144588,41.225
144591,29.57
144592,129.4475
144596,129.5725
144597,128.29
144599,41.8125
144603,35.0125
144604,67.30749999999999
144614,120.3875
144615,118.35750000000002
144622,60.675
144626,80.60249999999999
144634,39.230000000000004
144635,36.31
144636,69.82
144638,39.269999999999996
144643,65.865
144644,253.5775
144665,252.99
144667,71.5375
144668,253.57000000000002
144678,120.3125
144683,54.59
144684,99.1225
144703,36.287499999999994
144706,69.3075
144708,253.35250000000002
144712,129.25250000000003
144713,128.29250000000002
144715,51.607499999999995
144718,53.265
144721,253.5525
144722,79.5
144723,71.52250000000001
144735,71.44
144746,54.3925
144748,98.16
144749,92.43
144750,54.395
144751,51.765
144760,69.8325
144764,69.85249999999999
144770,62.0325
144771,58.605000000000004
144772,253.57000000000002
144774,62.015
144778,53.085
144791,87.1325
144792,99.0125
144795,51.705
144801,256.04
144802,66.9825
144803,62.68000000000001
144805,255.95499999999998
144810,39.862500000000004
144814,39.925
144816,253.35750000000002
144825,128.1275
144826,53.057500000000005
144829,128.1675
144840,71.4825
144862,46.05
144874,49.15
144879,43.305
144887,107.52499999999999
144890,50.8125
144896,133.1425
144903,67.7375
144905,66.55000000000001
144907,36.46
144908,71.33250000000001
144921,65.69
144923,35.902499999999996
144924,71.1425
144925,65.695
144926,46.2775
144929,251.445
144931,75.545
144933,251.695
144934,79.32000000000001
144941,67.0675
144944,133.065
144950,57.23
144959,40.41
144960,71.0875
144961,66.4075
144963,35.9875
144967,39.832499999999996
144971,36.0325
144981,252.14000000000001
144983,76.3225
144984,72.07000000000001
144987,40.519999999999996
144993,128.315
144997,128.1525
145001,66.5025
145004,71.34
145005,66.6275
145011,35.995
145012,71.14500000000001
145013,65.6175
145018,45.025
145022,46.5075
145025,140.53
145026,334.59999999999997
145029,140.3775
145031,246.6825
145036,53.26
145040,144.605
145044,144.5975
145048,50.1375
145055,146.07750000000001
145056,80.04
145061,78.23249999999999
145065,44.205
145066,165.31
145068,40.3675
145075,163.4325
145079,163.68
145080,35.59
145086,161.93249999999998
145087,101.2775
145089,77.5225
145094,206.6675
145098,133.54749999999999
145103,75.0275
145109,74.5625
145110,196.85999999999999
145112,44.4875
145113,36.83
145114,127.19000000000001
145118,127.47
145121,76.785
145127,168.85
145151,120.62
145153,140.6625
145158,296.7825
145162,222.82
145173,140.43
145174,330.1925
145177,51.1575
145179,145.78500000000003
145206,215.865
145224,39.5625
145227,62.885
145230,128.9425
145233,76.605
145249,77.835
145250,193.01749999999998
145251,153.0175
145253,78.38999999999999
145257,69.375
145258,161.9175
145259,117.29
145265,78.9775
145267,161.875
145268,82.13
145271,161.85000000000002
145272,67.22749999999999
145275,120.61250000000001
145281,140.3175
145285,139.54250000000002
145287,237.52249999999998
145291,155.8225
145294,246.57
145296,79.5025
145300,80.92
145306,165.3175
145307,97.76
145314,200.2925
145315,158.6
145319,156.7475
145324,51.44499999999999
145326,138.2375
145327,75.13
145330,227.3825
145333,75.14
145341,67.20750000000001
145346,312.4575
145349,140.1975
145351,227.5625
145352,53.62
145355,154.2225
145359,151.64
145360,80.56500000000001
145361,77.04
145363,169.1175
145365,76.64
145368,44.1725
145369,43.715
145371,93.65
145374,166.74
145379,142.3575
145384,39.5
145393,77.03
145394,193.01999999999998
145399,171.85750000000002
145401,67.7975
145402,161.9375
145407,132.89
145408,147.2025
145418,193.6375
145430,242.8975
145436,50.834999999999994
145450,143.08500000000004
145453,43.6425
145465,43.025
145466,131.26500000000001
145468,35.6175
145469,42.8
145470,134.2025
145474,178.4125
145475,132.16
145487,75.8625
145492,86.16499999999999
145495,119.4675
145496,44.332499999999996
145497,36.817499999999995
145506,200.4975
145509,76.32249999999999
145510,189.8675
145517,67.9675
145522,170.13
145524,80.7525
145531,121.13499999999999
145540,144.8
145548,53.472500000000004
145549,53.0925
145552,143.27999999999997
145556,143.0675
145557,140.395
145562,170.2425
145563,115.5825
145564,51.35
145569,78.205
145571,130.46
145576,42.75
145578,134.29000000000002
145583,75.91250000000001
145584,81.5325
145588,81.3525
145591,126.1875
145594,129.43749999999997
145597,42.790000000000006
145602,161.5575
145606,167.56
145609,40.3875
145612,39.465
145616,81.725
145620,81.57
145623,121.0575
145625,38.155
145627,61.585
145628,37.559999999999995
145632,82.045
145634,167.61249999999998
145648,82.2875
145650,160.9425
145653,79.02000000000001
145659,121.13
145664,147.265
145665,140.36
145669,139.635
145670,239.3
145676,53.6775
145677,52.7175
145701,74.93249999999999
145705,37.09
145706,132.3825
145710,135.39499999999998
145712,93.4175
145717,74.9125
145723,122.365
145727,121.36
145728,144.1875
145731,169.43
145734,233.8875
145735,167.0325
145738,180.5975
145739,112.81750000000001
145742,187.745
145743,112.345
145744,80.6325
145747,129.37
145754,134.295
145755,86.83250000000001
145756,43.004999999999995
145757,44.615
145765,77.1875
145779,134.89249999999998
145782,169.55
145785,67.77
145792,147.2375
145796,145.23
145802,172.5675
145806,180.815
145810,200.1225
145821,51.567499999999995
145826,173.32999999999998
145832,40.2225
145834,152.11499999999998
145838,145.32
145839,90.3175
145840,77.405
145842,176.08249999999998
145843,121.3625
145850,136.47
145853,41.010000000000005
145854,133.77499999999998
145857,77.53999999999999
145858,164.055
145860,93.13250000000001
145864,51.8925
145876,86.2475
145895,152.6025
145898,180.61
145905,140.71
145909,140.4975
145911,141.21
145915,94.945
145916,51.165
145918,156.70749999999998
145920,80.61749999999999
145922,159.5575
145923,116.1625
145927,132.225
145929,46.215
145931,69.1375
145933,45.4175
145936,81.4075
145941,77.02250000000001
145943,116.55250000000001
145946,132.775
145949,43.162499999999994
145952,82.2
145954,147.11
145955,122.34
145958,157.83749999999998
145960,39.0725
145966,123.60249999999999
145969,76.58500000000001
145970,143.825
145984,147.26749999999998
145992,53.9725
145997,53.93749999999999
146000,80.4825
146002,173.3225
146005,78.2475
146009,42.06999999999999
146010,152.1175
146011,90.1675
146017,75.055
146018,164.065
146020,92.66
146021,75.06750000000001
146022,162.815
146025,37.114999999999995
146026,128.9725
146039,152.8175
146041,50.982499999999995
146042,180.615
146044,53.455000000000005
146048,80.69
146051,116.92999999999999
146061,44.595
146065,77.3425
146068,82.5275
146069,77.1575
146073,37.425
146075,71.5325
146077,39.05
146078,123.6025
146079,73.03
146091,105.63250000000001
146093,94.49499999999999
146094,166.45250000000001
146095,103.845
146103,122.98000000000002
146111,67.2825
146114,150.85
146116,153.6625
146120,66.505
146129,141.58999999999997
146131,117.7975
146132,155.24249999999998
146135,117.33500000000001
146137,129.3775
146140,127.39750000000001
146141,128.42
146143,90.185
146147,163.97
146149,269.2525
146155,103.345
146163,119.61500000000001
146167,121.405
146169,72.6525
146171,67.0025
146183,106.61250000000001
146189,65.9125
146191,48.135
146199,117.30250000000001
146204,127.6175
146205,128.06
146207,90.185
146211,173.2525
146212,278.0025
146213,270.59
146218,166.465
146222,166.46499999999997
146223,112.2425
146224,150.405
146226,171.39
146228,150.53250000000003
146229,143.8475
146234,133.09249999999997
146236,69.91
146239,65.86500000000001
146241,140.41500000000002
146243,114.86249999999998
146248,66.4875
146250,106.5775
146251,48.912499999999994
146253,67.005
146254,106.57
146256,154.735
146258,162.5375
146259,116.64250000000001
146260,155.005
146262,162.52999999999997
146264,127.4
146268,127.4
146270,137.69
146272,275.49
146282,169.7575
146284,101.9
146287,104.3275
146288,147.76749999999998
146291,126.9025
146292,147.8775
146294,174.31
146304,155.0975
146309,140.46
146310,146.085
146313,65.77250000000001
146318,104.9425
146320,153.12
146323,116.63749999999999
146326,162.52999999999997
146333,128.085
146335,89.33
146338,204.155
146359,112.23
146361,71.3175
146366,126.265
146369,141.465
146371,99.905
146381,66.4375
146385,141.36
146386,157.0625
146389,141.87
146391,107.185
146398,142.04749999999999
146410,141.245
146412,101.2
146415,86.36500000000001
146416,147.8175
146423,109.11500000000001
146425,72.7175
146431,56.57
146441,67.0025
146458,142.07
146459,87.79249999999999
146464,277.785
146467,146.295
146469,270.48249999999996
146476,98.54250000000002
146485,143.4325
146495,62.30500000000001
146496,153.975
146509,66.58000000000001
146519,105.5925
146520,127.4275
146522,142.0575
146530,180.265
146533,268.4
146537,93.22
146546,158.4975
146547,107.33
146550,158.48749999999998
146556,68.9725
146562,139.9475
146563,96.13499999999999
146569,65.78750000000001
146574,103.97749999999999
146582,157.0675
146591,87.1175
146594,165.94500000000002
146602,133.8875
146608,150.76500000000001
146613,142.755
146614,146.2675
146617,71.405
146620,69.9875
146631,88.72
146637,66.3875
146638,104.1
146640,275.1775
146641,269.775
146642,155.9625
146650,128.0425
146651,74.0375
146655,78.38749999999999
146657,144.1325
146660,148.0825
146663,100.66
146668,69.0975
146670,116.83999999999999
146671,61.16
146675,87.36
146682,103.3
146685,65.94
146688,278.135
146689,270.82
146698,133.89
146699,75.2175
146701,92.98249999999999
146705,144.025
146708,150.76250000000002
146709,144.075
146712,70.11500000000001
146717,68.045
146720,153.845
146723,91.6125
146725,140.49
146726,133.775
146727,91.60499999999999
146740,274.87
146748,101.66000000000001
146751,72.01249999999999
146753,142.20499999999998
146755,101.63499999999999
146760,69.0825
146773,140.245
146774,121.2525
146775,91.61250000000001
146778,103.30250000000001
146784,254.3425
146793,50.364999999999995
146797,50.8625
146801,252.8175
146803,143.435
146807,143.40499999999997
146808,53.144999999999996
146811,89.10249999999999
146813,46.175000000000004
146814,156.73
146815,88.9325
146823,102.505
146831,57.155
146838,148.945
146844,44.099999999999994
146845,38.62
146846,121.34
146849,129.11
146850,150.14999999999998
146855,90.79249999999999
146859,58.9025
146862,120.535
146864,127.4675
146865,127.7025
146870,108.18249999999999
146882,135.13
146884,129.2975
146894,121.745
146903,94.89250000000001
146904,127.2025
146907,81.255
146908,127.35249999999999
146917,253.375
146922,145.385
146924,55.1125
146925,52.055
146926,148.3025
146927,89.6325
146929,252.86
146930,155.0925
146932,252.1875
146936,51.307500000000005
146941,48.575
146945,129.96750000000003
146946,138.60500000000002
146947,97.94750000000002
146949,128.8975
146951,102.9225
146958,128.8125
146972,37.410000000000004
146973,35.7925
146974,112.8975
146984,67.275
146989,66.1875
146996,127.58500000000001
147000,65.2575
147001,65.34
147002,110.63499999999999
147006,110.32249999999999
147007,53.0625
147008,129.3175
147018,126.64750000000001
147022,127.2225
147026,132.21
147032,127.35
147033,127.61250000000001
147036,127.35249999999999
147041,252.925
147042,208.11999999999998
147048,57.9675
147054,181.5625
147064,43.807500000000005
147065,38.345
147066,128.74
147067,54.3575
147071,55.02
147072,129.55249999999998
147074,150.1275
147085,65.93
147086,120.52250000000001
147087,62.085
147088,129.425
147092,129.3
147097,128.24749999999997
147105,253.0825
147112,57.2975
147115,89.02749999999999
147117,50.545
147120,129.305
147121,128.53
147123,101.25500000000001
147131,56.5875
147134,128.8225
147138,108.2175
147139,94.895
147151,69.22500000000001
147152,129.305
147159,95.39250000000001
147162,126.63250000000001
147168,254.3375
147170,181.65499999999997
147171,130.4875
147173,254.815
147175,132.42000000000002
147182,147.9175
147184,251.66500000000002
147185,253.0175
147193,46.182500000000005
147196,53.095
147198,138.1325
147200,129.47500000000002
147202,161.0175
147205,128.6675
147214,131.66750000000002
147219,87.435
147227,48.7025
147228,44.1675
147234,145.4075
147235,80.5475
147237,128.385
147243,62.47
147250,110.755
147257,65.4875
147261,65.61500000000001
147262,99.26750000000001
147263,59.98
147264,129.42749999999998
147265,129.5925
147269,128.4675
147275,99.7225
147277,128.565
147281,127.63749999999999
147283,93.955
147285,127.6175
147286,100.44
147287,93.9525
147296,254.1175
147297,253.8925
147300,254.0925
147301,253.1675
147306,128.35999999999999
147322,128.405
147324,51.3
147325,48.582499999999996
147327,65.5975
147330,127.555
147334,136.54250000000002
147347,84.24000000000001
147352,37.3925
147355,48.0975
147359,48.115
147364,129.4475
147370,89.1825
147371,65.05250000000001
147373,66.1925
147390,100.0925
147396,129.44
147402,119.68
147405,128.5275
147406,126.435
147418,128.57
147421,127.6175
147422,100.4475
147423,93.95499999999998
147425,252.66250000000002
147428,254.09750000000003
147431,132.785
147432,57.92
147434,145.07
147436,57.207499999999996
147439,73.30000000000001
147441,128.6725
147443,85.84
147445,128.4825
147449,38.32749999999999
147451,44.897499999999994
147452,43.6375
147454,131.66750000000002
147465,65.9125
147466,113.8
147467,59.605
147468,67.265
147475,82.99000000000001
147477,128.32
147487,89.99249999999999
147489,252.905
147491,129.06
147493,252.7075
147497,49.675000000000004
147499,70.30250000000001
147500,55.185
147502,137.925
147503,72.17750000000001
147504,129.44500000000002
147507,86.32
147508,129.6675
147509,128.7375
147513,41.302499999999995
147515,49.345000000000006
147516,40.707499999999996
147518,122.25250000000001
147520,129.3175
147526,116.6925
147527,82.64999999999999
147529,66.11
147530,89.165
147531,60.95
147534,104.13
147535,61.385
147537,128.54999999999998
147539,83.0575
147544,129.3125
147546,119.6625
147547,81.9225
147548,129.5625
147549,128.645
147552,254.1275
147560,57.9
147565,50.92
147568,251.445
147574,134.9275
147576,53.1525
147580,53.0975
147581,46.155
147590,137.745
147596,43.6075
147598,127.5725
147604,127.5525
147613,38.6125
147614,116.0975
147615,40.582499999999996
147616,129.6925
147617,129.115
147620,129.68
147628,67.31750000000001
147632,127.35249999999999
147638,87.5125
147639,72.355
147650,132.635
147652,254.07500000000002
147658,128.4275
147660,55.072500000000005
147661,52.05500000000001
147662,131.2425
147666,128.48
147669,252.2075
147670,120.7325
147680,129.56
147681,129.695
147682,117.615
147683,77.465
147686,113.08
147688,40.8225
147689,42.3125
147690,107.0325
147694,113.2825
147695,54.727500000000006
147697,127.845
147698,105.785
147699,74.44749999999999
147704,37.370000000000005
147705,36.08
147710,107.1
147711,47.685
147712,129.45000000000002
147714,93.11500000000001
147718,102.835
147719,80.4575
147721,67.07
147723,66.27749999999999
147724,67.28
147727,67.11749999999999
147733,127.88999999999999
147734,118.8925
147738,110.14
147739,62.7775
147747,98.33
147748,253.6375
147753,50.165000000000006
147758,149.5225
147761,128.69
147763,71.145
147769,38.3475
147788,67.255
147791,62.537499999999994
147793,253.1625
147794,132.6375
147803,58.535000000000004
147807,59.3925
147808,129.435
147810,117.6175
147818,107.00999999999999
147821,40.185
147824,129.3225
147830,102.83500000000001
147839,67.04
147844,502.135
147851,73.29
147865,68.135
147868,73.5325
147870,76.9025
147871,45.292500000000004
147873,253.6675
147875,83.845
147878,100.51750000000001
147880,129.2425
147895,90.93
147898,102.955
147899,88.725
147902,102.955
147903,88.3075
147905,503.9525
147914,82.25750000000001
147919,76.25
147924,253.14999999999998
147926,107.675
147927,95.4
147933,66.8425
147939,83.89750000000001
147942,100.5275
147948,129.325
147950,82.1075
147956,253.11249999999998
147957,253.4525
147965,252.95999999999998
147970,149.0675
147976,99.1
147979,74.44
147981,89.81750000000001
147989,252.83749999999998
147996,73.655
148002,100.52499999999999
148003,85.235
148005,252.805
148006,100.53
148011,61.7875
148012,129.2475
148022,105.6325
148024,253.56750000000002
148028,253.33499999999998
148029,252.79500000000002
148030,102.9475
148031,87.03
148036,501.67
148038,146.52
148040,100.38999999999999
148052,253.5675
148055,96.32
148058,78.225
148060,70.6825
148062,78.245
148064,253.5675
148066,100.525
148067,85.23750000000001
148072,129.135
148075,61.800000000000004
148086,106.17999999999999
148091,87.0325
148094,100.6875
148104,99.01249999999999
148111,61.129999999999995
148114,111.94
148116,253.4
148119,88.67750000000001
148120,73.535
148124,73.5675
148126,67.825
148128,253.375
148136,129.2625
148137,128.665
148148,253.5575
148149,252.37
148151,85.5775
148156,253.565
148159,85.58
148166,140.95749999999998
148173,91.76499999999999
148180,253.365
148182,104.0925
148183,88.7175
148186,68.385
148189,66.86500000000001
148190,68.4075
148191,42.77749999999999
148197,253.1975
148200,129.225
148204,129.215
148208,253.56
148212,253.105
148218,99.5225
148219,86.85750000000002
148226,142.3225
148231,127.265
148238,70.1925
148241,252.85500000000002
148248,73.5975
148261,253.1675
148268,129.39749999999998
148277,252.4975
148278,100.59
148282,100.5825
148285,252.5725
148286,100.5925
148287,85.73
148288,502.08
148295,130.865
148303,61.175
148307,86.60499999999999
148309,253.00500000000002
148315,42.1725
148319,42.19
148327,78.2125
148329,127.59
148330,77.0725
148336,253.56
148337,253.15750000000003
148339,85.735
148346,99.52
148348,253.5575
148351,85.74000000000001
148362,65.6675
148364,98.785
148365,90.69250000000001
148371,72.275
148377,68.135
148378,64.695
148382,64.7075
148384,252.995
148387,71.9175
148390,84.1225
148405,504.3725
148408,100.16
148412,100.0575
148431,40.5975
148434,87.96749999999999
148438,87.9875
148440,129.1375
148442,83.92
148443,61.135
148444,129.12750000000003
148445,127.8125
148448,503.10249999999996
148454,112.77
148455,95.11
148457,89.6075
148458,65.7
148459,54.9975
148460,99.3525
148462,65.6825
148464,253.16250000000002
148469,252.51250000000002
148472,73.44
148475,40.78
148478,64.7125
148482,84.12
148483,70.66999999999999
148489,127.77250000000001
148497,503.7325
148498,108.63499999999999
148499,99.1125
148503,99.1225
148505,90.5225
148506,60.230000000000004
148508,100.11500000000001
148514,89.11
148516,252.9225
148518,89.11250000000001
148529,252.97
148535,70.6725
148542,83.89
148543,60.8425
148544,258.2125
148545,253.5625
148547,126.10249999999999
148551,125.56249999999999
148553,66.32249999999999
148555,62.84
148570,85.345
148574,87.3775
148578,93.66000000000001
148582,93.53
148584,79.0025
148590,61.57
148598,103.45500000000001
148599,78.58749999999999
148600,67.19
148604,67.185
148606,79.81
148607,43.5925
148609,66.4975
148610,93.22500000000001
148612,71.13250000000001
148614,101.55000000000001
148615,58.025
148616,73.82499999999999
148618,98.6925
148621,68.33000000000001
148623,50.03
148625,67.615
148629,66.3675
148636,67.2425
148637,65.3075
148639,42.910000000000004
148648,72.0625
148649,66.5625
148655,62.947500000000005
148656,253.57750000000001
148659,120.4625
148663,120.38000000000001
148669,65.3375
148677,127.8475
148678,107.5875
148689,127.4325
148690,101.8325
148699,43.552499999999995
148700,67.2675
148705,66.465
148707,55.735
148711,57.875
148717,65.6725
148718,100.655
148719,48.41
148722,108.53999999999999
148727,54.767500000000005
148731,42.905
148733,65.33
148734,93.225
148735,42.934999999999995
148736,258.365
148737,251.90250000000003
148741,251.9975
148742,138.52499999999998
148745,65.4075
148746,86.5175
148747,62.5625
148748,72.6575
148753,128.1525
148755,80.1375
148756,132.8425
148759,81.9625
148761,65.985
148767,49.3575
148770,93.48500000000001
148774,101.55499999999999
148777,65.5575
148778,96.29999999999998
148779,46.50749999999999
148784,257.64750000000004
148786,137.7425
148787,125.35749999999999
148789,252.115
148792,72.0775
148797,65.595
148798,87.64500000000001
148799,62.425
148801,127.6925
148803,78.57749999999999
148804,133.23250000000002
148807,82.495
148809,65.86250000000001
148815,49.37
148817,65.65
148820,71.10749999999999
148824,71.1125
148830,100.66499999999999
148833,253.0575
148835,116.86000000000001
148838,142.09
148844,72.65
148846,84.19
148849,251.98749999999998
148853,252.0625
148854,127.665
148855,110.5025
148856,68.255
148859,45.4975
148866,87.9675
148867,75.21749999999999
148868,132.79500000000002
148871,75.64
148875,45.1875
148877,66.005
148879,46.022499999999994
148886,115.14250000000001
148888,67.185
148889,65.3475
148891,40.9325
148892,67.25500000000001
148895,40.8075
148900,71.1675
148904,72.485
148905,67.76249999999999
148912,67.25
148915,49.7925
148918,87.29249999999999
148923,41.847500000000004
148934,143.64749999999998
148942,75.6175
148944,253.1975
148946,130.80999999999997
148952,67.81
148956,67.82499999999999
148959,45.4575
148964,133.14249999999998
148969,66.73500000000001
148979,71.185
148983,71.18
148989,65.15
148993,66.555
148998,110.47999999999999
149009,65.345
149021,65.3275
149023,41.85
149025,252.08
149034,71.9375
149047,75.055
149050,56.7675
149053,65.735
149054,57.2925
149057,65.5575
149058,103.635
149059,50.1775
149062,109.35000000000001
149064,71.14500000000001
149065,65.56
149066,95.6975
149069,65.5675
149074,137.9875
149076,257.75
149081,65.57499999999999
149083,51.46249999999999
149093,127.87
149095,74.7
149105,65.6575
149109,65.6375
149115,44.005
149117,65.575
149130,68.3925
149134,69.35249999999999
149143,79.32249999999999
149144,68.2025
149162,56.3775
149163,43.795
149173,127.66499999999999
149174,84.525
149180,67.1875
149183,41.379999999999995
149187,44.44
149189,67.3025
149191,48.055
149193,69.8625
149194,83.8825
149198,94.50500000000001
149219,84.625
149225,66.58749999999999
149236,253.59
149238,96.095
149242,73.5775
149245,65.325
149249,128.8025
149254,83.6925
149256,71.235
149258,70.73499999999999
149261,65.92750000000001
149264,129.1675
149269,127.69
149272,67.33749999999999
149284,71.135
149288,71.10249999999999
149293,65.66499999999999
149295,45.942499999999995
149298,74.6875
149303,43.307500000000005
149314,102.205
149315,83.22500000000001
149320,73.10249999999999
149321,65.47749999999999
149323,44.99
149324,72.685
149332,132.9175
149334,70.545
149337,65.985
149340,78.44500000000001
149345,65.5375
149346,81.32
149347,43.2425
149351,46.345
149357,65.575
149360,257.63
149361,251.74
149369,65.60499999999999
149382,83.7
149383,58.645
149384,71.25
149389,65.835
149402,81.6775
149406,94.885
149407,46.355
149416,132.93
149417,134.70999999999998
